Indicator,Values,State,LGA,Months,Year
063. Yellow Fever Vaccine - Opening Balance,1280,Kogi,State level data,Jul,2020
063. Yellow Fever Vaccine - Opening Balance,1740,Katsina,State level data,Feb,2020
063. Yellow Fever Vaccine - Opening Balance,3250,Bauchi,State level data,Nov,2020
063. Yellow Fever Vaccine - Opening Balance,290,Imo,State level data,Dec,2020
063. Yellow Fever Vaccine - Opening Balance,80,Imo,State level data,Oct,2020
063. Yellow Fever Vaccine - Opening Balance,1500,Adamawa,State level data,Oct,2020
063. Yellow Fever Vaccine - Opening Balance,900,Adamawa,State level data,Jan,2020
063. Yellow Fever Vaccine - Opening Balance,1110,Adamawa,State level data,Dec,2020
063. Yellow Fever Vaccine - Opening Balance,1110,Kogi,State level data,Oct,2020
063. Yellow Fever Vaccine - Opening Balance,240,Anambra,State level data,Dec,2020
063. Yellow Fever Vaccine - Opening Balance,410,Katsina,State level data,Jun,2020
063. Yellow Fever Vaccine - Opening Balance,1060,Anambra,State level data,Oct,2020
063. Yellow Fever Vaccine - Opening Balance,940,Ogun,State level data,Jul,2020
063. Yellow Fever Vaccine - Opening Balance,1280,Katsina,State level data,Aug,2020
063. Yellow Fever Vaccine - Opening Balance,730,Ogun,State level data,May,2020
063. Yellow Fever Vaccine - Opening Balance,850,Kwara,State level data,Jan,2020
063. Yellow Fever Vaccine - Opening Balance,30,Nasarawa,State level data,Oct,2020
063. Yellow Fever Vaccine - Opening Balance,340,Ogun,State level data,Mar,2020
063. Yellow Fever Vaccine - Opening Balance,757,Ogun,State level data,Sep,2020
063. Yellow Fever Vaccine - Opening Balance,230,Imo,State level data,Mar,2020
063. Yellow Fever Vaccine - Opening Balance,900,Kwara,State level data,Dec,2020
063. Yellow Fever Vaccine - Opening Balance,750,Nasarawa,State level data,Mar,2020
063. Yellow Fever Vaccine - Opening Balance,190,Imo,State level data,Jul,2020
063. Yellow Fever Vaccine - Opening Balance,120,Ogun,State level data,Dec,2020
063. Yellow Fever Vaccine - Opening Balance,50,Nasarawa,State level data,Jul,2020
063. Yellow Fever Vaccine - Opening Balance,680,Katsina,State level data,Nov,2020
063. Yellow Fever Vaccine - Opening Balance,900,Enugu,State level data,Mar,2020
063. Yellow Fever Vaccine - Opening Balance,2380,Ekiti,State level data,Oct,2020
063. Yellow Fever Vaccine - Opening Balance,510,Enugu,State level data,Jul,2020
063. Yellow Fever Vaccine - Opening Balance,5320,Federal Capital Territory,State level data,Jun,2020
063. Yellow Fever Vaccine - Opening Balance,1220,Sokoto,State level data,Jul,2020
063. Yellow Fever Vaccine - Opening Balance,8610,Federal Capital Territory,State level data,Feb,2020
063. Yellow Fever Vaccine - Opening Balance,110,Ebonyi,State level data,Mar,2020
063. Yellow Fever Vaccine - Opening Balance,450,Ebonyi,State level data,Jul,2020
063. Yellow Fever Vaccine - Opening Balance,960,Sokoto,State level data,Oct,2020
063. Yellow Fever Vaccine - Opening Balance,920,Ondo,State level data,Jan,2020
063. Yellow Fever Vaccine - Opening Balance,990,Enugu,State level data,Oct,2020
063. Yellow Fever Vaccine - Opening Balance,940,Ondo,State level data,May,2020
063. Yellow Fever Vaccine - Opening Balance,1890,Ekiti,State level data,Jul,2020
063. Yellow Fever Vaccine - Opening Balance,1170,Kwara,State level data,Sep,2020
063. Yellow Fever Vaccine - Opening Balance,430,Kwara,State level data,May,2020
063. Yellow Fever Vaccine - Opening Balance,1330,Ondo,State level data,Sep,2020
063. Yellow Fever Vaccine - Opening Balance,300,Yobe,State level data,Feb,2020
063. Yellow Fever Vaccine - Opening Balance,760,Yobe,State level data,Aug,2020
063. Yellow Fever Vaccine - Opening Balance,160,Cross River,State level data,Jul,2020
063. Yellow Fever Vaccine - Opening Balance,460,Jigawa,State level data,Sep,2020
063. Yellow Fever Vaccine - Opening Balance,290,Delta,State level data,Dec,2020
063. Yellow Fever Vaccine - Opening Balance,5830,Borno,State level data,Feb,2020
063. Yellow Fever Vaccine - Opening Balance,50,Cross River,State level data,Sep,2020
063. Yellow Fever Vaccine - Opening Balance,1460,Ondo,State level data,Dec,2020
063. Yellow Fever Vaccine - Opening Balance,161,Cross River,State level data,Oct,2020
063. Yellow Fever Vaccine - Opening Balance,170,Jigawa,State level data,Dec,2020
063. Yellow Fever Vaccine - Opening Balance,30,Niger,State level data,May,2020
063. Yellow Fever Vaccine - Opening Balance,410,Jigawa,State level data,Jan,2020
063. Yellow Fever Vaccine - Opening Balance,3090,Niger,State level data,Mar,2020
063. Yellow Fever Vaccine - Opening Balance,60,Kaduna,State level data,Feb,2020
063. Yellow Fever Vaccine - Opening Balance,630,Jigawa,State level data,Mar,2020
063. Yellow Fever Vaccine - Opening Balance,210,Benue,State level data,Feb,2020
063. Yellow Fever Vaccine - Opening Balance,130,Benue,State level data,Apr,2020
063. Yellow Fever Vaccine - Opening Balance,2230,Kaduna,State level data,Aug,2020
063. Yellow Fever Vaccine - Opening Balance,5130,Borno,State level data,Aug,2020
063. Yellow Fever Vaccine - Opening Balance,40,Gombe,State level data,Apr,2020
063. Yellow Fever Vaccine - Opening Balance,20,Cross River,State level data,Jan,2020
063. Yellow Fever Vaccine - Opening Balance,240,Cross River,State level data,Dec,2020
063. Yellow Fever Vaccine - Opening Balance,70,Abia,State level data,Apr,2020
063. Yellow Fever Vaccine - Opening Balance,100,Kebbi,State level data,May,2020
063. Yellow Fever Vaccine - Opening Balance,190,Akwa-Ibom,State level data,Nov,2020
063. Yellow Fever Vaccine - Opening Balance,1480,Sokoto,State level data,Mar,2020
063. Yellow Fever Vaccine - Opening Balance,20,Kebbi,State level data,Jul,2020
063. Yellow Fever Vaccine - Opening Balance,1090,Sokoto,State level data,Jan,2020
063. Yellow Fever Vaccine - Opening Balance,330,Abia,State level data,Jun,2020
063. Yellow Fever Vaccine - Opening Balance,90,Kebbi,State level data,Oct,2020
063. Yellow Fever Vaccine - Opening Balance,2410,Kaduna,State level data,Nov,2020
063. Yellow Fever Vaccine - Opening Balance,2370,Yobe,State level data,Nov,2020
063. Yellow Fever Vaccine - Opening Balance,270,Akwa-Ibom,State level data,Aug,2020
063. Yellow Fever Vaccine - Opening Balance,1060,Delta,State level data,Jan,2020
063. Yellow Fever Vaccine - Opening Balance,1960,Delta,State level data,Mar,2020
063. Yellow Fever Vaccine - Opening Balance,1960,Kano,State level data,May,2020
063. Yellow Fever Vaccine - Opening Balance,3900,Kano,State level data,Mar,2020
063. Yellow Fever Vaccine - Opening Balance,9300,Borno,State level data,Nov,2020
063. Yellow Fever Vaccine - Opening Balance,2800,Delta,State level data,Sep,2020
063. Yellow Fever Vaccine - Opening Balance,560,Taraba,State level data,Mar,2020
063. Yellow Fever Vaccine - Opening Balance,980,Taraba,State level data,May,2020
063. Yellow Fever Vaccine - Opening Balance,20,Akwa-Ibom,State level data,Jun,2020
063. Yellow Fever Vaccine - Opening Balance,260,Nasarawa,State level data,Dec,2020
063. Yellow Fever Vaccine - Opening Balance,1870,Ekiti,State level data,Sep,2020
063. Yellow Fever Vaccine - Opening Balance,64078,Federal Government,State level data,Dec,2020
063. Yellow Fever Vaccine - Opening Balance,290,Imo,State level data,Jan,2020
063. Yellow Fever Vaccine - Opening Balance,2220,Edo,State level data,Mar,2020
063. Yellow Fever Vaccine - Opening Balance,200,Nasarawa,State level data,Jan,2020
063. Yellow Fever Vaccine - Opening Balance,440,Kwara,State level data,Oct,2020
063. Yellow Fever Vaccine - Opening Balance,77098,Federal Government,State level data,Sep,2020
063. Yellow Fever Vaccine - Opening Balance,50,Nasarawa,State level data,Sep,2020
063. Yellow Fever Vaccine - Opening Balance,170,Imo,State level data,Sep,2020
063. Yellow Fever Vaccine - Opening Balance,1210,Enugu,State level data,May,2020
063. Yellow Fever Vaccine - Opening Balance,160,Ekiti,State level data,Dec,2020
063. Yellow Fever Vaccine - Opening Balance,13870,Lagos,State level data,Apr,2020
063. Yellow Fever Vaccine - Opening Balance,1000,Sokoto,State level data,Sep,2020
063. Yellow Fever Vaccine - Opening Balance,9240,Federal Capital Territory,State level data,Apr,2020
063. Yellow Fever Vaccine - Opening Balance,59969,Federal Government,State level data,Jan,2020
063. Yellow Fever Vaccine - Opening Balance,250,Ebonyi,State level data,May,2020
063. Yellow Fever Vaccine - Opening Balance,1370,Ondo,State level data,Mar,2020
063. Yellow Fever Vaccine - Opening Balance,20,Ekiti,State level data,Jan,2020
063. Yellow Fever Vaccine - Opening Balance,40,Bayelsa,State level data,Mar,2020
063. Yellow Fever Vaccine - Opening Balance,370,Kwara,State level data,Jul,2020
063. Yellow Fever Vaccine - Opening Balance,1230,Sokoto,State level data,Dec,2020
063. Yellow Fever Vaccine - Opening Balance,1330,Osun,State level data,Sep,2020
063. Yellow Fever Vaccine - Opening Balance,1000,Osun,State level data,May,2020
063. Yellow Fever Vaccine - Opening Balance,560,Osun,State level data,Jun,2020
063. Yellow Fever Vaccine - Opening Balance,510,Osun,State level data,Nov,2020
063. Yellow Fever Vaccine - Opening Balance,830,Osun,State level data,Feb,2020
063. Yellow Fever Vaccine - Opening Balance,670,Osun,State level data,Mar,2020
063. Yellow Fever Vaccine - Opening Balance,710,Osun,State level data,Oct,2020
063. Yellow Fever Vaccine - Opening Balance,230,Oyo,State level data,Apr,2020
063. Yellow Fever Vaccine - Opening Balance,660,Oyo,State level data,Jul,2020
063. Yellow Fever Vaccine - Opening Balance,590,Oyo,State level data,Jan,2020
063. Yellow Fever Vaccine - Opening Balance,62879,Federal Government,State level data,Apr,2020
063. Yellow Fever Vaccine - Opening Balance,2620,Edo,State level data,Aug,2020
063. Yellow Fever Vaccine - Opening Balance,140,Bayelsa,State level data,Apr,2020
063. Yellow Fever Vaccine - Opening Balance,1170,Oyo,State level data,Nov,2020
063. Yellow Fever Vaccine - Opening Balance,2560,Edo,State level data,Feb,2020
063. Yellow Fever Vaccine - Opening Balance,2060,Edo,State level data,Jun,2020
063. Yellow Fever Vaccine - Opening Balance,2480,Edo,State level data,May,2020
063. Yellow Fever Vaccine - Opening Balance,150,Zamfara,State level data,Nov,2020
063. Yellow Fever Vaccine - Opening Balance,420,Bayelsa,State level data,Dec,2020
063. Yellow Fever Vaccine - Opening Balance,400,Bayelsa,State level data,Nov,2020
063. Yellow Fever Vaccine - Opening Balance,69109,Federal Government,State level data,Jul,2020
063. Yellow Fever Vaccine - Opening Balance,65829,Federal Government,State level data,Jun,2020
063. Yellow Fever Vaccine - Opening Balance,15050,Lagos,State level data,Jun,2020
063. Yellow Fever Vaccine - Opening Balance,40,Bayelsa,State level data,Jan,2020
063. Yellow Fever Vaccine - Opening Balance,63450,Federal Government,State level data,Mar,2020
063. Yellow Fever Vaccine - Opening Balance,2920,Edo,State level data,Sep,2020
063. Yellow Fever Vaccine - Opening Balance,1470,Yobe,State level data,Oct,2020
063. Yellow Fever Vaccine - Opening Balance,110,Akwa-Ibom,State level data,Sep,2020
063. Yellow Fever Vaccine - Opening Balance,1210,Taraba,State level data,Feb,2020
063. Yellow Fever Vaccine - Opening Balance,1070,Taraba,State level data,Jun,2020
063. Yellow Fever Vaccine - Opening Balance,3550,Delta,State level data,Aug,2020
063. Yellow Fever Vaccine - Opening Balance,7850,Borno,State level data,Oct,2020
063. Yellow Fever Vaccine - Opening Balance,1030,Oyo,State level data,Dec,2020
063. Yellow Fever Vaccine - Opening Balance,50,Akwa-Ibom,State level data,May,2020
063. Yellow Fever Vaccine - Opening Balance,610,Yobe,State level data,Mar,2020
063. Yellow Fever Vaccine - Opening Balance,370,Yobe,State level data,Jun,2020
063. Yellow Fever Vaccine - Opening Balance,2120,Yobe,State level data,Sep,2020
063. Yellow Fever Vaccine - Opening Balance,2610,Delta,State level data,Oct,2020
063. Yellow Fever Vaccine - Opening Balance,6570,Borno,State level data,Jun,2020
063. Yellow Fever Vaccine - Opening Balance,110,Jigawa,State level data,Jul,2020
063. Yellow Fever Vaccine - Opening Balance,149,Benue,State level data,Nov,2020
063. Yellow Fever Vaccine - Opening Balance,210,Akwa-Ibom,State level data,Oct,2020
063. Yellow Fever Vaccine - Opening Balance,6070,Borno,State level data,Mar,2020
063. Yellow Fever Vaccine - Opening Balance,220,Jigawa,State level data,Nov,2020
063. Yellow Fever Vaccine - Opening Balance,280,Benue,State level data,Jun,2020
063. Yellow Fever Vaccine - Opening Balance,210,Cross River,State level data,Nov,2020
063. Yellow Fever Vaccine - Opening Balance,1480,Ondo,State level data,Oct,2020
063. Yellow Fever Vaccine - Opening Balance,50,Niger,State level data,Apr,2020
063. Yellow Fever Vaccine - Opening Balance,360,Kaduna,State level data,Jan,2020
063. Yellow Fever Vaccine - Opening Balance,110,Benue,State level data,Mar,2020
063. Yellow Fever Vaccine - Opening Balance,30,Gombe,State level data,Nov,2020
063. Yellow Fever Vaccine - Opening Balance,1280,Kaduna,State level data,Apr,2020
063. Yellow Fever Vaccine - Opening Balance,2240,Niger,State level data,Jan,2020
063. Yellow Fever Vaccine - Opening Balance,10,Cross River,State level data,Mar,2020
063. Yellow Fever Vaccine - Opening Balance,4970,Borno,State level data,Sep,2020
063. Yellow Fever Vaccine - Opening Balance,90,Kebbi,State level data,Mar,2020
063. Yellow Fever Vaccine - Opening Balance,840,Abia,State level data,Aug,2020
063. Yellow Fever Vaccine - Opening Balance,160,Abia,State level data,Feb,2020
063. Yellow Fever Vaccine - Opening Balance,20,Kebbi,State level data,Jun,2020
063. Yellow Fever Vaccine - Opening Balance,30,Niger,State level data,Jul,2020
063. Yellow Fever Vaccine - Opening Balance,2130,Taraba,State level data,Oct,2020
063. Yellow Fever Vaccine - Opening Balance,3920,Kano,State level data,Oct,2020
063. Yellow Fever Vaccine - Opening Balance,90,Kebbi,State level data,Sep,2020
063. Yellow Fever Vaccine - Opening Balance,110,Abia,State level data,May,2020
063. Yellow Fever Vaccine - Opening Balance,320,Ebonyi,State level data,Oct,2020
063. Yellow Fever Vaccine - Opening Balance,12560,Lagos,State level data,Mar,2020
063. Yellow Fever Vaccine - Opening Balance,40,Zamfara,State level data,Sep,2020
063. Yellow Fever Vaccine - Opening Balance,3690,Kano,State level data,Sep,2020
063. Yellow Fever Vaccine - Opening Balance,140,Ebonyi,State level data,Jun,2020
063. Yellow Fever Vaccine - Opening Balance,190,Niger,State level data,Dec,2020
063. Yellow Fever Vaccine - Opening Balance,120,Zamfara,State level data,Mar,2020
063. Yellow Fever Vaccine - Opening Balance,1340,Delta,State level data,May,2020
063. Yellow Fever Vaccine - Opening Balance,1150,Ondo,State level data,Feb,2020
063. Yellow Fever Vaccine - Opening Balance,2020,Taraba,State level data,Sep,2020
063. Yellow Fever Vaccine - Opening Balance,10,Ekiti,State level data,Feb,2020
063. Yellow Fever Vaccine - Opening Balance,220,Akwa-Ibom,State level data,Feb,2020
063. Yellow Fever Vaccine - Opening Balance,1210,Ekiti,State level data,Aug,2020
063. Yellow Fever Vaccine - Opening Balance,1190,Sokoto,State level data,Nov,2020
063. Yellow Fever Vaccine - Opening Balance,320,Kwara,State level data,Mar,2020
063. Yellow Fever Vaccine - Opening Balance,67383,Federal Government,State level data,Nov,2020
063. Yellow Fever Vaccine - Opening Balance,260,Imo,State level data,May,2020
063. Yellow Fever Vaccine - Opening Balance,290,Ogun,State level data,Oct,2020
063. Yellow Fever Vaccine - Opening Balance,210,Imo,State level data,Aug,2020
063. Yellow Fever Vaccine - Opening Balance,1229,Enugu,State level data,Jan,2020
063. Yellow Fever Vaccine - Opening Balance,1220,Kogi,State level data,Aug,2020
063. Yellow Fever Vaccine - Opening Balance,2270,Katsina,State level data,Mar,2020
063. Yellow Fever Vaccine - Opening Balance,2750,Edo,State level data,Oct,2020
063. Yellow Fever Vaccine - Opening Balance,5890,Rivers,State level data,Dec,2020
063. Yellow Fever Vaccine - Opening Balance,8470,Federal Capital Territory,State level data,Nov,2020
063. Yellow Fever Vaccine - Opening Balance,250,Zamfara,State level data,Jun,2020
063. Yellow Fever Vaccine - Opening Balance,310,Ebonyi,State level data,Sep,2020
063. Yellow Fever Vaccine - Opening Balance,1170,Kaduna,State level data,Dec,2020
063. Yellow Fever Vaccine - Opening Balance,2190,Delta,State level data,Feb,2020
063. Yellow Fever Vaccine - Opening Balance,13350,Lagos,State level data,Nov,2020
063. Yellow Fever Vaccine - Opening Balance,1050,Enugu,State level data,Dec,2020
063. Yellow Fever Vaccine - Opening Balance,40,Ekiti,State level data,May,2020
063. Yellow Fever Vaccine - Opening Balance,250,Bayelsa,State level data,Jul,2020
063. Yellow Fever Vaccine - Opening Balance,10,Plateau,State level data,Jan,2020
063. Yellow Fever Vaccine - Opening Balance,250,Anambra,State level data,Jun,2020
063. Yellow Fever Vaccine - Opening Balance,120,Anambra,State level data,Aug,2020
063. Yellow Fever Vaccine - Opening Balance,2380,Plateau,State level data,Sep,2020
063. Yellow Fever Vaccine - Opening Balance,8259,Rivers,State level data,Jul,2020
063. Yellow Fever Vaccine - Opening Balance,2870,Bauchi,State level data,Jan,2020
063. Yellow Fever Vaccine - Opening Balance,2830,Bauchi,State level data,May,2020
063. Yellow Fever Vaccine - Opening Balance,120,Plateau,State level data,Dec,2020
063. Yellow Fever Vaccine - Opening Balance,8190,Rivers,State level data,May,2020
063. Yellow Fever Vaccine - Opening Balance,2520,Bauchi,State level data,Mar,2020
063. Yellow Fever Vaccine - Opening Balance,893,Plateau,State level data,Oct,2020
063. Yellow Fever Vaccine - Opening Balance,5360,Rivers,State level data,Mar,2020
063. Yellow Fever Vaccine - Opening Balance,2680,Rivers,State level data,Jan,2020
063. Yellow Fever Vaccine - Opening Balance,40,Anambra,State level data,Feb,2020
063. Yellow Fever Vaccine - Opening Balance,2802,Bauchi,State level data,Sep,2020
063. Yellow Fever Vaccine - Opening Balance,7910,Rivers,State level data,Sep,2020
063. Yellow Fever Vaccine - Opening Balance,2810,Bauchi,State level data,Jul,2020
063. Yellow Fever Vaccine - Opening Balance,8010,Federal Capital Territory,State level data,May,2020
063. Yellow Fever Vaccine - Opening Balance,1010,Enugu,State level data,Aug,2020
063. Yellow Fever Vaccine - Opening Balance,8090,Federal Capital Territory,State level data,Mar,2020
063. Yellow Fever Vaccine - Opening Balance,9950,Federal Capital Territory,State level data,Oct,2020
063. Yellow Fever Vaccine - Opening Balance,9800,Federal Capital Territory,State level data,Jan,2020
063. Yellow Fever Vaccine - Opening Balance,8210,Federal Capital Territory,State level data,Dec,2020
063. Yellow Fever Vaccine - Opening Balance,1290,Enugu,State level data,Nov,2020
063. Yellow Fever Vaccine - Opening Balance,10160,Federal Capital Territory,State level data,Jul,2020
063. Yellow Fever Vaccine - Opening Balance,1280,Kwara,State level data,Aug,2020
063. Yellow Fever Vaccine - Opening Balance,7860,Federal Capital Territory,State level data,Sep,2020
063. Yellow Fever Vaccine - Opening Balance,460,Kwara,State level data,Jun,2020
063. Yellow Fever Vaccine - Opening Balance,1250,Nasarawa,State level data,Nov,2020
063. Yellow Fever Vaccine - Opening Balance,590,Ogun,State level data,Feb,2020
063. Yellow Fever Vaccine - Opening Balance,570,Kwara,State level data,Feb,2020
063. Yellow Fever Vaccine - Opening Balance,180,Imo,State level data,Jun,2020
063. Yellow Fever Vaccine - Opening Balance,70,Imo,State level data,Feb,2020
063. Yellow Fever Vaccine - Opening Balance,1200,Kwara,State level data,Nov,2020
063. Yellow Fever Vaccine - Opening Balance,370,Nasarawa,State level data,Apr,2020
063. Yellow Fever Vaccine - Opening Balance,770,Katsina,State level data,Dec,2020
063. Yellow Fever Vaccine - Opening Balance,340,Enugu,State level data,Apr,2020
063. Yellow Fever Vaccine - Opening Balance,10,Kebbi,State level data,Nov,2020
063. Yellow Fever Vaccine - Opening Balance,1310,Kogi,State level data,Feb,2020
063. Yellow Fever Vaccine - Opening Balance,2410,Bauchi,State level data,Dec,2020
063. Yellow Fever Vaccine - Opening Balance,940,Adamawa,State level data,Apr,2020
063. Yellow Fever Vaccine - Opening Balance,600,Katsina,State level data,May,2020
063. Yellow Fever Vaccine - Opening Balance,6930,Rivers,State level data,Oct,2020
063. Yellow Fever Vaccine - Opening Balance,2920,Kogi,State level data,Jun,2020
063. Yellow Fever Vaccine - Opening Balance,500,Katsina,State level data,Jan,2020
063. Yellow Fever Vaccine - Opening Balance,1360,Adamawa,State level data,Aug,2020
063. Yellow Fever Vaccine - Opening Balance,2550,Kaduna,State level data,Oct,2020
063. Yellow Fever Vaccine - Opening Balance,1442,Adamawa,State level data,Nov,2020
063. Yellow Fever Vaccine - Opening Balance,4530,Kano,State level data,Jun,2020
063. Yellow Fever Vaccine - Opening Balance,5480,Kano,State level data,Feb,2020
063. Yellow Fever Vaccine - Opening Balance,479,Katsina,State level data,Sep,2020
063. Yellow Fever Vaccine - Opening Balance,690,Ogun,State level data,Jun,2020
063. Yellow Fever Vaccine - Opening Balance,60,Gombe,State level data,Sep,2020
063. Yellow Fever Vaccine - Opening Balance,350,Yobe,State level data,May,2020
063. Yellow Fever Vaccine - Opening Balance,390,Yobe,State level data,Jul,2020
063. Yellow Fever Vaccine - Opening Balance,7290,Borno,State level data,Jul,2020
063. Yellow Fever Vaccine - Opening Balance,30,Abia,State level data,Dec,2020
063. Yellow Fever Vaccine - Opening Balance,130,Benue,State level data,Oct,2020
063. Yellow Fever Vaccine - Opening Balance,8000,Borno,State level data,May,2020
063. Yellow Fever Vaccine - Opening Balance,148,Benue,State level data,Dec,2020
063. Yellow Fever Vaccine - Opening Balance,250,Jigawa,State level data,Jun,2020
063. Yellow Fever Vaccine - Opening Balance,390,Abia,State level data,Oct,2020
063. Yellow Fever Vaccine - Opening Balance,1300,Ondo,State level data,Nov,2020
063. Yellow Fever Vaccine - Opening Balance,220,Benue,State level data,Sep,2020
063. Yellow Fever Vaccine - Opening Balance,560,Jigawa,State level data,Apr,2020
063. Yellow Fever Vaccine - Opening Balance,2390,Niger,State level data,Feb,2020
063. Yellow Fever Vaccine - Opening Balance,40,Cross River,State level data,Jun,2020
063. Yellow Fever Vaccine - Opening Balance,1860,Kaduna,State level data,Jul,2020
063. Yellow Fever Vaccine - Opening Balance,10,Cross River,State level data,Apr,2020
063. Yellow Fever Vaccine - Opening Balance,80,Gombe,State level data,Jan,2020
063. Yellow Fever Vaccine - Opening Balance,1480,Kaduna,State level data,May,2020
063. Yellow Fever Vaccine - Opening Balance,110,Benue,State level data,Jul,2020
063. Yellow Fever Vaccine - Opening Balance,490,Abia,State level data,Jul,2020
063. Yellow Fever Vaccine - Opening Balance,20,Kebbi,State level data,Apr,2020
063. Yellow Fever Vaccine - Opening Balance,20,Abia,State level data,Jan,2020
063. Yellow Fever Vaccine - Opening Balance,800,Abia,State level data,Sep,2020
063. Yellow Fever Vaccine - Opening Balance,80,Niger,State level data,Aug,2020
063. Yellow Fever Vaccine - Opening Balance,1340,Sokoto,State level data,Jun,2020
063. Yellow Fever Vaccine - Opening Balance,190,Akwa-Ibom,State level data,Dec,2020
063. Yellow Fever Vaccine - Opening Balance,1470,Sokoto,State level data,Apr,2020
063. Yellow Fever Vaccine - Opening Balance,3880,Kano,State level data,Nov,2020
063. Yellow Fever Vaccine - Opening Balance,110,Taraba,State level data,Nov,2020
063. Yellow Fever Vaccine - Opening Balance,16920,Lagos,State level data,Jul,2020
063. Yellow Fever Vaccine - Opening Balance,14900,Lagos,State level data,Jan,2020
063. Yellow Fever Vaccine - Opening Balance,30,Zamfara,State level data,Jul,2020
063. Yellow Fever Vaccine - Opening Balance,510,Ebonyi,State level data,Aug,2020
063. Yellow Fever Vaccine - Opening Balance,120,Zamfara,State level data,May,2020
063. Yellow Fever Vaccine - Opening Balance,18600,Lagos,State level data,Sep,2020
063. Yellow Fever Vaccine - Opening Balance,120,Ebonyi,State level data,Feb,2020
063. Yellow Fever Vaccine - Opening Balance,17101,Lagos,State level data,Oct,2020
063. Yellow Fever Vaccine - Opening Balance,20,Benue,State level data,Jan,2020
063. Yellow Fever Vaccine - Opening Balance,12720,Lagos,State level data,Dec,2020
063. Yellow Fever Vaccine - Opening Balance,2070,Ekiti,State level data,Jun,2020
063. Yellow Fever Vaccine - Opening Balance,1340,Ondo,State level data,Jun,2020
063. Yellow Fever Vaccine - Opening Balance,1410,Ondo,State level data,Aug,2020
063. Yellow Fever Vaccine - Opening Balance,40,Ekiti,State level data,Apr,2020
063. Yellow Fever Vaccine - Opening Balance,919,Kwara,State level data,Apr,2020
063. Yellow Fever Vaccine - Opening Balance,1200,Ogun,State level data,Aug,2020
063. Yellow Fever Vaccine - Opening Balance,280,Imo,State level data,Apr,2020
063. Yellow Fever Vaccine - Opening Balance,330,Ogun,State level data,Nov,2020
063. Yellow Fever Vaccine - Opening Balance,330,Nasarawa,State level data,Jun,2020
063. Yellow Fever Vaccine - Opening Balance,501,Enugu,State level data,Feb,2020
063. Yellow Fever Vaccine - Opening Balance,1260,Adamawa,State level data,Jun,2020
063. Yellow Fever Vaccine - Opening Balance,2380,Kogi,State level data,Apr,2020
063. Yellow Fever Vaccine - Opening Balance,272,Ebonyi,State level data,Nov,2020
063. Yellow Fever Vaccine - Opening Balance,2250,Kano,State level data,Aug,2020
063. Yellow Fever Vaccine - Opening Balance,590,Katsina,State level data,Oct,2020
063. Yellow Fever Vaccine - Opening Balance,890,Taraba,State level data,Aug,2020
063. Yellow Fever Vaccine - Opening Balance,1540,Delta,State level data,Jun,2020
063. Yellow Fever Vaccine - Opening Balance,580,Katsina,State level data,Jul,2020
063. Yellow Fever Vaccine - Opening Balance,470,Akwa-Ibom,State level data,Mar,2020
063. Yellow Fever Vaccine - Opening Balance,240,Anambra,State level data,Nov,2020
063. Yellow Fever Vaccine - Opening Balance,790,Oyo,State level data,Oct,2020
063. Yellow Fever Vaccine - Opening Balance,2840,Osun,State level data,Aug,2020
